,NAME,DATE,PRCP,TAVG,TMAX,TMIN
2810,Colombo Proper,2022-02-05,0.0,81.0,82.25931,75.0
2811,Colombo Proper,2022-02-07,0.0,80.0,82.25931,76.0
2812,Colombo Proper,2022-02-08,0.0,82.0,91.0,73.0
2813,Colombo Proper,2022-02-09,0.0,82.0,93.0,75.0
2814,Colombo Proper,2022-02-10,0.0,81.0,82.25931,68.77463
2815,Colombo Proper,2022-02-12,0.01,81.0,90.0,76.0
2816,Colombo Proper,2022-02-13,0.76,78.0,82.25931,75.0
2817,Colombo Proper,2022-02-14,0.0,81.0,92.0,76.0
2818,Colombo Proper,2022-02-16,0.0,79.0,82.25931,68.77463
2819,Colombo Proper,2022-02-18,0.0,81.0,82.25931,76.0
2820,Colombo Proper,2022-02-19,0.0,80.0,82.25931,68.77463
2821,Colombo Proper,2022-02-21,0.0,83.0,82.25931,78.0
2822,Colombo Proper,2022-02-22,0.0,84.0,90.0,79.0
2823,Colombo Proper,2022-02-25,0.05,85.0,91.0,78.0
2824,Colombo Proper,2022-02-27,0.12,80.0,82.25931,74.0
2825,Colombo Proper,2022-02-28,0.0,83.0,82.25931,75.0
2826,Colombo Proper,2022-03-03,0.0,86.0,93.0,79.0
2827,Colombo Proper,2022-03-04,0.0,83.0,82.25931,79.0
2828,Colombo Proper,2022-03-05,0.0,83.0,90.0,77.0
2829,Colombo Proper,2022-03-09,0.02,83.0,90.0,76.0
2830,Colombo Proper,2022-03-10,0.0,85.0,90.0,78.0
2831,Colombo Proper,2022-03-11,0.0,82.0,82.25931,68.77463
2832,Colombo Proper,2022-03-12,0.04,77.0,90.0,68.77463
2833,Colombo Proper,2022-03-14,0.8,80.0,82.25931,76.0
2834,Colombo Proper,2022-03-17,0.0,83.0,90.0,68.77463
2835,Colombo Proper,2022-03-21,0.0,85.0,89.0,80.0
2836,Colombo Proper,2022-03-23,0.0,84.0,82.25931,80.0
2837,Colombo Proper,2022-03-26,0.0,84.0,89.0,78.0
2838,Colombo Proper,2022-03-27,0.0,83.0,82.25931,79.0
2839,Colombo Proper,2022-03-30,0.0,83.0,82.25931,79.0
2840,Colombo Proper,2022-03-31,0.0,84.0,91.0,77.0
2841,Colombo Proper,2022-04-01,0.0,82.0,82.25931,68.77463
2842,Colombo Proper,2022-04-02,0.01,85.0,91.0,78.0
2843,Colombo Proper,2022-04-03,0.0,84.0,90.0,68.77463
2844,Colombo Proper,2022-04-04,0.06,83.0,91.0,78.0
2845,Colombo Proper,2022-04-05,0.0,81.0,90.0,68.77463
2846,Colombo Proper,2022-04-06,0.18,82.0,90.0,75.0
2847,Colombo Proper,2022-04-07,0.0,85.0,92.0,76.0
2848,Colombo Proper,2022-04-08,1.78,77.0,87.0,68.77463
2849,Colombo Proper,2022-04-09,0.9,80.0,86.0,73.0
2850,Colombo Proper,2022-04-10,4.8,77.0,79.0,68.77463
2851,Colombo Proper,2022-04-11,0.52,81.0,87.0,74.0
2852,Colombo Proper,2022-04-12,1.5,81.0,82.25931,68.77463
2853,Colombo Proper,2022-04-13,0.24,82.0,89.0,76.0
2854,Colombo Proper,2022-04-14,0.6,84.0,89.0,76.0
2855,Colombo Proper,2022-04-15,0.0,85.0,90.0,79.0
2856,Colombo Proper,2022-04-16,0.0,85.0,90.0,79.0
2857,Colombo Proper,2022-04-17,0.0,84.0,89.0,79.0
2858,Colombo Proper,2022-04-18,0.0,84.0,89.0,79.0
2859,Colombo Proper,2022-04-19,0.17,83.0,86.0,81.0
2860,Colombo Proper,2022-04-20,2.47,84.0,90.0,78.0
2861,Colombo Proper,2022-04-21,1.01,84.0,89.0,79.0
2862,Colombo Proper,2022-04-22,0.0,83.0,90.0,68.77463
2863,Colombo Proper,2022-04-23,0.43,83.0,89.0,77.0
2864,Colombo Proper,2022-04-24,0.0,85.0,90.0,78.0
2865,Colombo Proper,2022-04-25,0.0,83.0,89.0,78.0
2866,Colombo Proper,2022-04-26,0.17,85.0,90.0,79.0
2867,Colombo Proper,2022-04-27,0.0,84.0,90.0,68.77463
2868,Colombo Proper,2022-04-28,2.8,83.0,90.0,77.0
2869,Colombo Proper,2022-04-29,0.02,85.0,90.0,77.0
2870,Colombo Proper,2022-04-30,0.52,86.0,91.0,79.0
2871,Colombo Proper,2022-05-01,0.5,86.0,88.0,81.0
2872,Colombo Proper,2022-05-02,0.14,87.0,90.0,82.0
2873,Colombo Proper,2022-05-03,0.02,87.0,82.25931,84.0
2874,Colombo Proper,2022-05-04,0.0,87.0,91.0,82.0
2875,Colombo Proper,2022-05-05,0.09,84.0,90.0,68.77463
2876,Colombo Proper,2022-05-06,1.79,85.0,90.0,76.0
2877,Colombo Proper,2022-05-07,0.0,87.0,90.0,79.0
2878,Colombo Proper,2022-05-08,0.0,87.0,90.0,84.0
2879,Colombo Proper,2022-05-09,0.0,86.0,90.0,68.77463
2880,Colombo Proper,2022-05-10,0.27,86.0,90.0,81.0
2881,Colombo Proper,2022-05-11,0.0,86.0,90.0,68.77463
2882,Colombo Proper,2022-05-12,0.14,83.0,89.0,79.0
2883,Colombo Proper,2022-05-13,1.42,81.0,83.0,78.0
2884,Colombo Proper,2022-05-14,0.11,82.0,86.0,79.0
2885,Colombo Proper,2022-05-15,0.11,84.0,88.0,79.0
2886,Colombo Proper,2022-05-16,0.65,83.0,88.0,78.0
2887,Colombo Proper,2022-05-17,0.25,83.0,87.0,78.0
2888,Colombo Proper,2022-05-18,0.06,83.0,87.0,78.0
2889,Colombo Proper,2022-05-19,0.66,83.0,88.0,77.0
2890,Colombo Proper,2022-05-20,0.11,84.0,87.0,79.0
2891,Colombo Proper,2022-05-21,0.03,85.0,88.0,81.0
2892,Colombo Proper,2022-05-22,0.02,85.0,88.0,82.0
2893,Colombo Proper,2022-05-23,0.09,84.0,88.0,80.0
2894,Colombo Proper,2022-05-24,0.05,83.0,87.0,68.77463
2895,Colombo Proper,2022-05-25,0.54,84.0,87.0,77.0
2896,Colombo Proper,2022-05-26,0.28,82.0,82.25931,68.77463
2897,Colombo Proper,2022-05-27,1.72,81.0,85.0,76.0
2898,Colombo Proper,2022-05-28,0.04,83.0,87.0,79.0
2899,Colombo Proper,2022-05-29,0.38,80.0,85.0,78.0
2900,Colombo Proper,2022-05-30,0.59,81.0,86.0,76.0
2901,Colombo Proper,2022-05-31,3.2,78.0,82.25931,68.77463
2902,Colombo Proper,2022-06-01,0.85,83.0,86.0,75.0
2903,Colombo Proper,2022-06-02,0.0,84.0,88.0,80.0
2904,Colombo Proper,2022-06-03,0.37,84.0,88.0,80.0
2905,Colombo Proper,2022-06-04,0.07,83.0,87.0,68.77463
2906,Colombo Proper,2022-06-05,0.19,83.0,87.0,79.0
2907,Colombo Proper,2022-06-06,0.01,83.0,82.25931,68.77463
2908,Colombo Proper,2022-06-07,0.0,83.0,86.0,68.77463
2909,Colombo Proper,2022-06-08,0.24640706,83.0,88.0,68.77463
2910,Colombo Proper,2022-06-09,0.07,83.0,87.0,81.0
2911,Colombo Proper,2022-06-10,0.17,84.0,87.0,81.0
2912,Colombo Proper,2022-06-11,0.02,82.0,86.0,81.0
2913,Colombo Proper,2022-06-12,0.04,82.0,87.0,79.0
2914,Colombo Proper,2022-06-13,0.16,83.0,88.0,78.0
2915,Colombo Proper,2022-06-14,0.0,84.0,87.0,80.0
2916,Colombo Proper,2022-06-15,0.04,83.0,88.0,80.0
2917,Colombo Proper,2022-06-16,1.04,82.0,86.0,68.77463
2918,Colombo Proper,2022-06-17,0.01,83.0,87.0,79.0
2919,Colombo Proper,2022-06-18,0.34,82.0,87.0,78.0
2920,Colombo Proper,2022-06-19,0.33,83.0,87.0,77.0
2921,Colombo Proper,2022-06-20,0.0,83.0,87.0,68.77463
2922,Colombo Proper,2022-06-21,0.0,85.0,88.0,82.0
2923,Colombo Proper,2022-06-22,0.0,83.0,88.0,68.77463
2924,Colombo Proper,2022-06-23,0.39,84.0,87.0,68.77463
2925,Colombo Proper,2022-06-24,0.15,83.0,87.0,81.0
2926,Colombo Proper,2022-06-25,0.0,84.0,88.0,81.0
2927,Colombo Proper,2022-06-26,0.07,84.0,82.25931,80.0
2928,Colombo Proper,2022-06-27,0.0,85.0,88.0,82.0
2929,Colombo Proper,2022-06-28,0.0,84.0,89.0,82.0
2930,Colombo Proper,2022-06-29,0.0,84.0,88.0,68.77463
2931,Colombo Proper,2022-06-30,0.0,82.0,85.0,68.77463
2932,Colombo Proper,2022-07-01,0.0,84.0,87.0,82.0
2933,Colombo Proper,2022-07-02,0.0,84.0,89.0,68.77463
2934,Colombo Proper,2022-07-03,0.04,82.0,84.0,80.0
2935,Colombo Proper,2022-07-04,0.0,83.0,87.0,80.0
2936,Colombo Proper,2022-07-05,0.0,83.0,86.0,79.0
2937,Colombo Proper,2022-07-06,0.0,83.0,86.0,79.0
2938,Colombo Proper,2022-07-07,0.0,81.0,86.0,68.77463
2939,Colombo Proper,2022-07-08,0.0,83.0,87.0,78.0
2940,Colombo Proper,2022-07-09,0.0,83.0,87.0,79.0
2941,Colombo Proper,2022-07-10,0.0,83.0,87.0,80.0
2942,Colombo Proper,2022-07-11,0.02,82.0,85.0,78.0
2943,Colombo Proper,2022-07-12,0.0,84.0,87.0,80.0
2944,Colombo Proper,2022-07-16,0.06,83.0,88.0,79.0
2945,Colombo Proper,2022-07-17,0.0,84.0,89.0,80.0
2946,Colombo Proper,2022-07-18,0.0,84.0,88.0,81.0
2947,Colombo Proper,2022-07-19,0.0,83.0,90.0,80.0
2948,Colombo Proper,2022-07-20,0.03,82.0,87.0,80.0
2949,Colombo Proper,2022-07-21,0.02,81.0,85.0,80.0
2950,Colombo Proper,2022-07-22,0.09,82.0,85.0,79.0
2951,Colombo Proper,2022-07-23,0.0,83.0,87.0,80.0
2952,Colombo Proper,2022-07-24,0.0,82.0,86.0,80.0
2953,Colombo Proper,2022-07-25,0.0,83.0,87.0,81.0
2954,Colombo Proper,2022-07-26,0.0,83.0,88.0,80.0
2955,Colombo Proper,2022-07-27,0.0,81.0,89.0,68.77463
2956,Colombo Proper,2022-07-28,0.09,81.0,85.0,76.0
2957,Colombo Proper,2022-07-29,0.0,82.0,82.25931,78.0
2958,Colombo Proper,2022-07-30,0.03,83.0,87.0,79.0
2959,Colombo Proper,2022-07-31,0.0,83.0,87.0,80.0
2960,Colombo Proper,2022-08-01,0.02,81.0,82.0,68.77463
2961,Colombo Proper,2022-08-02,0.04,80.0,85.0,68.77463
2962,Colombo Proper,2022-08-03,0.13,81.0,84.0,77.0
2963,Colombo Proper,2022-08-04,0.58,81.0,86.0,68.77463
2964,Colombo Proper,2022-08-05,0.98,81.0,84.0,76.0
2965,Colombo Proper,2022-08-06,0.11,82.0,86.0,78.0
2966,Colombo Proper,2022-08-07,0.0,82.0,86.0,79.0
2967,Colombo Proper,2022-08-08,0.0,82.0,86.0,80.0
2968,Colombo Proper,2022-08-09,0.03,83.0,86.0,80.0
2969,Colombo Proper,2022-08-10,0.0,83.0,86.0,79.0
2970,Colombo Proper,2022-08-11,0.0,83.0,87.0,79.0
2971,Colombo Proper,2022-08-12,0.0,83.0,86.0,81.0
2972,Colombo Proper,2022-08-13,0.0,83.0,87.0,81.0
2973,Colombo Proper,2022-08-14,0.0,82.0,87.0,68.77463
2974,Colombo Proper,2022-08-15,0.0,83.0,87.0,78.0
2975,Colombo Proper,2022-08-16,0.0,83.0,87.0,80.0
2976,Colombo Proper,2022-08-17,0.0,83.0,88.0,80.0
2977,Colombo Proper,2022-08-18,0.0,83.0,88.0,68.77463
2978,Colombo Proper,2022-08-19,0.0,84.0,88.0,81.0
2979,Colombo Proper,2022-08-20,0.04,83.0,87.0,81.0
2980,Colombo Proper,2022-08-21,0.0,83.0,87.0,80.0
2981,Colombo Proper,2022-08-22,0.06,82.0,87.0,79.0
2982,Colombo Proper,2022-08-23,0.04,83.0,87.0,79.0
2983,Colombo Proper,2022-08-24,0.0,82.0,87.0,79.0
2984,Colombo Proper,2022-08-25,0.0,81.0,86.0,79.0
2985,Colombo Proper,2022-08-26,0.0,81.0,87.0,68.77463
2986,Colombo Proper,2022-08-27,0.15,80.0,84.0,78.0
2987,Colombo Proper,2022-08-28,0.0,82.0,86.0,79.0
2988,Colombo Proper,2022-08-29,0.0,81.0,86.0,80.0
2989,Colombo Proper,2022-08-30,0.01,81.0,87.0,68.77463
2990,Colombo Proper,2022-08-31,0.94,77.0,80.0,68.77463
2991,Colombo Proper,2022-09-01,1.35,79.0,82.25931,74.0
2992,Colombo Proper,2022-09-02,0.05,81.0,86.0,75.0
2993,Colombo Proper,2022-09-03,0.1,81.0,86.0,77.0
2994,Colombo Proper,2022-09-04,0.14,80.0,86.0,68.77463
2995,Colombo Proper,2022-09-05,0.0,79.0,81.0,68.77463
2996,Colombo Proper,2022-09-06,0.49,80.0,86.0,76.0
2997,Colombo Proper,2022-09-07,0.11,80.0,84.0,78.0
2998,Colombo Proper,2022-09-08,0.0,81.0,84.0,68.77463
2999,Colombo Proper,2022-09-09,0.0,81.0,86.0,79.0
3000,Colombo Proper,2022-09-10,0.0,83.0,86.0,80.0
3001,Colombo Proper,2022-09-11,0.0,82.0,86.0,80.0
3002,Colombo Proper,2022-09-12,0.0,83.0,87.0,80.0
3003,Colombo Proper,2022-09-13,0.0,82.0,86.0,68.77463
3004,Colombo Proper,2022-09-15,0.0,83.0,82.25931,80.0
3005,Colombo Proper,2022-09-21,0.14,83.0,82.25931,78.0
3006,Colombo Proper,2022-09-22,0.0,83.0,87.0,80.0
3007,Colombo Proper,2022-09-23,0.0,83.0,88.0,81.0
3008,Colombo Proper,2022-09-24,0.0,83.0,88.0,81.0
3009,Colombo Proper,2022-09-25,0.0,84.0,88.0,81.0
3010,Colombo Proper,2022-09-26,0.0,84.0,88.0,81.0
3011,Colombo Proper,2022-09-27,0.24640706,83.0,88.0,68.77463
3012,Colombo Proper,2022-09-28,0.01,83.0,88.0,80.0
3013,Colombo Proper,2022-09-29,0.0,84.0,88.0,81.0
3014,Colombo Proper,2022-09-30,0.21,83.0,87.0,68.77463
3015,Colombo Proper,2022-10-01,0.15,82.0,87.0,77.0
3016,Colombo Proper,2022-10-02,0.15,83.0,87.0,78.0
3017,Colombo Proper,2022-10-03,0.0,82.0,85.0,80.0
3018,Colombo Proper,2022-10-04,0.02,83.0,87.0,80.0
3019,Colombo Proper,2022-10-05,0.0,83.0,87.0,81.0
3020,Colombo Proper,2022-10-06,0.0,83.0,87.0,80.0
3021,Colombo Proper,2022-10-07,0.0,82.0,87.0,68.77463
3022,Colombo Proper,2022-10-08,0.0,83.0,87.0,80.0
3023,Colombo Proper,2022-10-09,0.0,83.0,88.0,80.0
3024,Colombo Proper,2022-10-10,0.0,83.0,88.0,80.0
3025,Colombo Proper,2022-10-11,0.07,83.0,88.0,78.0
3026,Colombo Proper,2022-10-12,0.74,78.0,86.0,77.0
3027,Colombo Proper,2022-10-13,0.0,78.0,82.0,68.77463
3028,Colombo Proper,2022-10-14,3.38,78.0,81.0,75.0
3029,Colombo Proper,2022-10-15,2.82,78.0,82.25931,74.0
3030,Colombo Proper,2022-10-16,0.09,81.0,87.0,76.0
3031,Colombo Proper,2022-10-17,0.38,81.0,86.0,68.77463
3032,Colombo Proper,2022-10-18,0.98,79.0,82.0,75.0
3033,Colombo Proper,2022-10-19,0.48,82.0,85.0,76.0
3034,Colombo Proper,2022-10-20,0.18,82.0,86.0,80.0
3035,Colombo Proper,2022-10-21,0.99,78.0,83.0,74.0
3036,Colombo Proper,2022-10-22,2.72,78.0,81.0,75.0
3037,Colombo Proper,2022-10-23,2.69,78.0,82.0,75.0
3038,Colombo Proper,2022-10-24,1.71,81.0,85.0,74.0
3039,Colombo Proper,2022-10-25,0.04,81.0,85.0,68.77463
3040,Colombo Proper,2022-10-26,0.15,81.0,87.0,76.0
3041,Colombo Proper,2022-10-27,0.26,80.0,86.0,76.0
3042,Colombo Proper,2022-10-28,0.0,82.0,90.0,75.0
3043,Colombo Proper,2022-10-29,0.0,83.0,88.0,76.0
3044,Colombo Proper,2022-10-30,0.04,82.0,89.0,78.0
3045,Colombo Proper,2022-10-31,0.0,81.0,88.0,68.77463
3046,Colombo Proper,2022-11-01,0.2,79.0,86.0,68.77463
3047,Colombo Proper,2022-11-02,1.39,81.0,86.0,74.0
3048,Colombo Proper,2022-11-03,0.04,82.0,87.0,79.0
3049,Colombo Proper,2022-11-04,0.01,82.0,87.0,68.77463
3050,Colombo Proper,2022-11-05,0.11,79.0,86.0,68.77463
3051,Colombo Proper,2022-11-06,1.24,80.0,87.0,68.77463
3052,Colombo Proper,2022-11-07,1.47,80.0,88.0,74.0
3053,Colombo Proper,2022-11-08,0.18,80.0,87.0,76.0
3054,Colombo Proper,2022-11-09,0.38,81.0,89.0,76.0
3055,Colombo Proper,2022-11-10,0.0,81.0,86.0,75.0
3056,Colombo Proper,2022-11-11,0.03,81.0,86.0,76.0
3057,Colombo Proper,2022-11-12,0.15,79.0,85.0,77.0
3058,Colombo Proper,2022-11-13,0.07,80.0,87.0,76.0
3059,Colombo Proper,2022-11-14,0.28,78.0,85.0,68.77463
3060,Colombo Proper,2022-11-15,4.92,80.0,86.0,73.0
3061,Colombo Proper,2022-11-16,0.0,82.0,87.0,76.0
3062,Colombo Proper,2022-11-17,0.0,81.0,89.0,74.0
3063,Colombo Proper,2022-11-18,0.0,81.0,89.0,74.0
3064,Colombo Proper,2022-11-19,0.0,81.0,87.0,76.0
3065,Colombo Proper,2022-11-20,0.0,81.0,86.0,76.0
3066,Colombo Proper,2022-11-21,0.0,81.0,87.0,75.0
3067,Colombo Proper,2022-11-22,0.0,82.0,87.0,74.0
3068,Colombo Proper,2022-11-23,0.0,81.0,88.0,76.0
3069,Colombo Proper,2022-11-24,0.0,82.0,88.0,75.0
3070,Colombo Proper,2022-11-25,0.0,82.0,88.0,75.0
3071,Colombo Proper,2022-11-26,0.0,80.0,88.0,68.77463
3072,Colombo Proper,2022-11-27,0.0,83.0,89.0,77.0
3073,Colombo Proper,2022-11-28,0.0,83.0,88.0,77.0
3074,Colombo Proper,2022-11-29,0.0,83.0,89.0,77.0
3075,Colombo Proper,2022-11-30,0.0,82.0,87.0,76.0
3076,Colombo Proper,2022-12-01,0.61,82.0,87.0,74.0
3077,Colombo Proper,2022-12-02,0.0,81.0,87.0,68.77463
3078,Colombo Proper,2022-12-03,0.84,78.0,86.0,68.77463
3079,Colombo Proper,2022-12-04,0.95,78.0,87.0,73.0
3080,Colombo Proper,2022-12-05,2.79,80.0,87.0,73.0
3081,Colombo Proper,2022-12-06,0.04,81.0,88.0,75.0
3082,Colombo Proper,2022-12-07,0.0,81.0,87.0,76.0
3083,Colombo Proper,2022-12-08,0.0,75.0,81.0,68.77463
3084,Colombo Proper,2022-12-09,0.02,77.0,82.25931,69.0
3085,Colombo Proper,2022-12-10,0.65,77.0,85.0,68.77463
3086,Colombo Proper,2022-12-11,1.86,79.0,86.0,72.0
3087,Colombo Proper,2022-12-12,0.3,79.0,86.0,74.0
3088,Colombo Proper,2022-12-13,0.0,81.0,88.0,73.0
3089,Colombo Proper,2022-12-14,0.0,80.0,88.0,74.0
3090,Colombo Proper,2022-12-15,0.67,81.0,88.0,73.0
3091,Colombo Proper,2022-12-16,0.0,82.0,88.0,73.0
3092,Colombo Proper,2022-12-18,0.0,80.0,86.0,77.0
3093,Colombo Proper,2022-12-19,0.0,78.0,82.0,76.0
3094,Colombo Proper,2022-12-20,0.0,82.0,91.0,75.0
3095,Colombo Proper,2022-12-21,0.0,80.0,86.0,68.77463
3096,Colombo Proper,2022-12-22,0.0,80.0,89.0,75.0
3097,Colombo Proper,2022-12-23,0.02,81.0,86.0,74.0
3098,Colombo Proper,2022-12-24,0.0,81.0,85.0,77.0
3099,Colombo Proper,2022-12-25,3.27,78.0,80.0,76.0
3100,Colombo Proper,2022-12-26,0.61,80.0,86.0,74.0
3101,Colombo Proper,2022-12-27,0.0,81.0,89.0,74.0
3102,Colombo Proper,2022-12-28,0.0,81.0,87.0,76.0
3103,Colombo Proper,2022-12-29,0.17,82.0,89.0,77.0
3104,Colombo Proper,2022-12-30,0.0,82.0,91.0,73.0
3105,Colombo Proper,2022-12-31,0.0,80.0,90.0,72.0
3106,Colombo Proper,2023-01-01,0.0,81.0,90.0,71.0
3107,Colombo Proper,2023-01-02,0.0,81.0,89.0,73.0
3108,Colombo Proper,2023-01-03,0.0,81.0,90.0,72.0
3109,Colombo Proper,2023-01-04,0.0,82.0,90.0,74.0
3110,Colombo Proper,2023-01-05,0.0,82.0,92.0,74.0
3111,Colombo Proper,2023-01-06,0.0,81.0,90.0,77.0
3112,Colombo Proper,2023-01-07,0.03,80.0,90.0,76.0
3113,Colombo Proper,2023-01-08,0.31,81.0,88.0,68.77463
3114,Colombo Proper,2023-01-09,0.0,81.0,89.0,74.0
3115,Colombo Proper,2023-01-10,0.0,80.0,88.0,73.0
3116,Colombo Proper,2023-01-11,0.0,79.0,87.0,71.0
3117,Colombo Proper,2023-01-12,0.0,81.0,82.25931,72.0
3118,Colombo Proper,2023-01-13,0.0,80.0,88.0,71.0
3119,Colombo Proper,2023-01-14,0.0,81.0,88.0,74.0
3120,Colombo Proper,2023-01-15,0.0,80.0,87.0,74.0
3121,Colombo Proper,2023-01-16,0.0,79.0,88.0,68.77463
3122,Colombo Proper,2023-01-17,1.22,78.0,84.0,74.0
3123,Colombo Proper,2023-01-18,0.0,80.0,88.0,74.0
3124,Colombo Proper,2023-01-19,0.0,80.0,89.0,73.0
3125,Colombo Proper,2023-01-20,0.0,79.0,89.0,71.0
3126,Colombo Proper,2023-01-21,0.0,79.0,85.0,75.0
3127,Colombo Proper,2023-01-22,0.0,80.0,86.0,74.0
3128,Colombo Proper,2023-01-23,0.0,81.0,89.0,75.0
3129,Colombo Proper,2023-01-24,0.07,78.0,84.0,68.77463
3130,Colombo Proper,2023-01-25,2.8,80.0,88.0,73.0
3131,Colombo Proper,2023-01-26,0.0,80.0,86.0,74.0
3132,Colombo Proper,2023-01-27,0.0,81.0,88.0,75.0
3133,Colombo Proper,2023-01-28,0.0,80.0,88.0,75.0
3134,Colombo Proper,2023-01-29,0.0,80.0,87.0,73.0
3135,Colombo Proper,2023-01-30,0.0,79.0,88.0,74.0
3136,Colombo Proper,2023-01-31,0.01,78.0,84.0,68.77463
3137,Colombo Proper,2023-02-01,0.08,79.0,85.0,75.0
3138,Colombo Proper,2023-02-02,0.21,79.0,85.0,75.0
3139,Colombo Proper,2023-02-03,0.0,80.0,82.25931,68.77463
3140,Colombo Proper,2023-02-04,0.12,80.0,82.25931,75.0
3141,Colombo Proper,2023-02-05,0.06,81.0,88.0,76.0
3142,Colombo Proper,2023-02-06,0.0,81.0,89.0,68.77463
3143,Colombo Proper,2023-02-07,0.0,82.0,91.0,77.0
3144,Colombo Proper,2023-02-08,0.01,82.0,91.0,77.0
3145,Colombo Proper,2023-02-09,0.0,81.0,89.0,76.0
3146,Colombo Proper,2023-02-10,0.0,81.0,88.0,77.0
3147,Colombo Proper,2023-02-11,0.0,81.0,87.0,74.0
3148,Colombo Proper,2023-02-12,0.0,81.0,87.0,76.0
3149,Colombo Proper,2023-02-13,0.0,81.0,86.0,74.0
3150,Colombo Proper,2023-02-14,0.0,82.0,89.0,76.0
3151,Colombo Proper,2023-02-15,0.0,82.0,90.0,68.77463
3152,Colombo Proper,2023-02-16,0.0,81.0,89.0,72.0
3153,Colombo Proper,2023-02-17,0.0,82.0,89.0,74.0
3154,Colombo Proper,2023-02-18,0.0,83.0,90.0,76.0
3155,Colombo Proper,2023-02-19,0.0,81.0,89.0,68.77463
3156,Colombo Proper,2023-02-20,0.76,79.0,90.0,68.77463
3157,Colombo Proper,2023-02-21,1.45,81.0,88.0,75.0
3158,Colombo Proper,2023-02-22,0.0,81.0,89.0,73.0
3159,Colombo Proper,2023-02-23,0.0,82.0,82.25931,75.0
3160,Colombo Proper,2023-02-24,0.0,81.0,89.0,76.0
3161,Colombo Proper,2023-02-25,0.39,81.0,90.0,75.0
3162,Colombo Proper,2023-02-26,0.07,82.0,92.0,68.77463
3163,Colombo Proper,2023-02-27,0.0,80.0,89.0,74.0
3164,Colombo Proper,2023-02-28,0.0,82.0,90.0,76.0
3165,Colombo Proper,2023-03-01,0.0,82.0,89.0,76.0
3166,Colombo Proper,2023-03-02,0.0,82.0,90.0,76.0
3167,Colombo Proper,2023-03-03,0.24640706,83.0,92.0,68.77463
3168,Colombo Proper,2023-03-04,0.02,81.0,91.0,77.0
3169,Colombo Proper,2023-03-05,0.0,83.0,89.0,76.0
3170,Colombo Proper,2023-03-06,0.0,81.0,89.0,68.77463
3171,Colombo Proper,2023-03-07,0.61,80.0,90.0,74.0
3172,Colombo Proper,2023-03-08,0.37,83.0,92.0,74.0
3173,Colombo Proper,2023-03-09,0.0,84.0,92.0,76.0
3174,Colombo Proper,2023-03-10,0.0,82.0,87.0,78.0
3175,Colombo Proper,2023-03-11,0.0,80.0,88.0,68.77463
3176,Colombo Proper,2023-03-12,0.64,79.0,82.25931,68.77463
3177,Colombo Proper,2023-03-13,0.0,82.0,89.0,68.77463
3178,Colombo Proper,2023-03-14,0.0,81.0,89.0,68.77463
3179,Colombo Proper,2023-03-15,0.09,83.0,89.0,74.0
3180,Colombo Proper,2023-03-16,0.0,81.0,89.0,68.77463
3181,Colombo Proper,2023-03-17,0.0,83.0,89.0,75.0
3182,Colombo Proper,2023-03-18,0.0,82.0,90.0,68.77463
3183,Colombo Proper,2023-03-19,0.0,83.0,89.0,75.0
3184,Colombo Proper,2023-03-20,1.29,81.0,88.0,76.0
3185,Colombo Proper,2023-03-21,0.0,83.0,90.0,76.0
3186,Colombo Proper,2023-03-22,0.0,84.0,89.0,77.0
3187,Colombo Proper,2023-03-23,1.46,81.0,89.0,68.77463
3188,Colombo Proper,2023-03-24,0.05,82.0,89.0,68.77463
3189,Colombo Proper,2023-03-25,0.2,83.0,89.0,74.0
3190,Colombo Proper,2023-03-26,0.0,83.0,89.0,78.0
3191,Colombo Proper,2023-03-27,0.06,84.0,90.0,77.0
3192,Colombo Proper,2023-03-28,0.0,84.0,89.0,79.0
3193,Colombo Proper,2023-03-29,0.0,84.0,89.0,68.77463
3194,Colombo Proper,2023-03-30,0.45,83.0,89.0,74.0
3195,Colombo Proper,2023-03-31,0.0,85.0,90.0,77.0
3196,Colombo Proper,2023-04-01,0.0,83.0,90.0,79.0
3197,Colombo Proper,2023-04-02,0.02,83.0,89.0,78.0
3198,Colombo Proper,2023-04-03,0.0,82.0,90.0,77.0
3199,Colombo Proper,2023-04-04,0.13,81.0,88.0,68.77463
3200,Colombo Proper,2023-04-05,0.05,83.0,89.0,75.0
3201,Colombo Proper,2023-04-06,0.0,83.0,90.0,78.0
3202,Colombo Proper,2023-04-07,0.0,83.0,90.0,77.0
3203,Colombo Proper,2023-04-08,1.98,81.0,88.0,75.0
3204,Colombo Proper,2023-04-09,0.0,83.0,89.0,76.0
3205,Colombo Proper,2023-04-10,0.0,83.0,91.0,77.0
3206,Colombo Proper,2023-04-11,0.31,85.0,92.0,76.0
3207,Colombo Proper,2023-04-12,0.0,85.0,92.0,78.0
3208,Colombo Proper,2023-04-13,0.0,84.0,91.0,80.0
3209,Colombo Proper,2023-04-14,0.2,83.0,90.0,78.0
3210,Colombo Proper,2023-04-15,1.09,83.0,90.0,68.77463
3211,Colombo Proper,2023-04-16,0.89,83.0,90.0,76.0
3212,Colombo Proper,2023-04-17,0.0,84.0,90.0,78.0
3213,Colombo Proper,2023-04-18,0.0,86.0,91.0,79.0
3214,Colombo Proper,2023-04-19,0.0,86.0,91.0,81.0
3215,Colombo Proper,2023-04-20,0.0,86.0,91.0,81.0
3216,Colombo Proper,2023-04-21,0.0,86.0,90.0,80.0
